id,name,component,type,language,module,source_file,source_line,table_name,column_type,nullable,primary_key,foreign_key,from_table,to_table,cardinality,tags,description
java_method_d72cdf83456a64ae,put_ReplaceWithSameEntity_DoesNotChange,EntityDirectoryHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntityDirectoryHierarchyImplTest.java,325,,,,,,,,,,void put_ReplaceWithSameEntity_DoesNotChange()
java_method_f38bf568f10c8262,put_SpecialCharacterKeys_HandlesCorrectly,EntityDirectoryHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntityDirectoryHierarchyImplTest.java,219,,,,,,,,,,void put_SpecialCharacterKeys_HandlesCorrectly()
java_method_94c457c4f32e5368,put_VeryLongKey_HandlesCorrectly,EntityDirectoryHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntityDirectoryHierarchyImplTest.java,239,,,,,,,,,,void put_VeryLongKey_HandlesCorrectly()
java_method_d6f3cf5e24e2860d,put_WhitespaceKey_AcceptsWhitespace,EntityDirectoryHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntityDirectoryHierarchyImplTest.java,102,,,,,,,,,,void put_WhitespaceKey_AcceptsWhitespace()
java_method_1fa9588948496d87,remove_ExistingKey_RemovesEntity,EntityDirectoryHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntityDirectoryHierarchyImplTest.java,122,,,,,,,,,,void remove_ExistingKey_RemovesEntity()
java_method_5d2a8ab71849d35e,remove_NonExistentKey_ReturnsNull,EntityDirectoryHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntityDirectoryHierarchyImplTest.java,133,,,,,,,,,,void remove_NonExistentKey_ReturnsNull()
java_method_8628b405d8e6ee10,setUp,EntityDirectoryHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntityDirectoryHierarchyImplTest.java,23,,,,,,,,,,void setUp()
java_method_4fabecd02ba5ba23,values_PopulatedDirectory_ReturnsAllValues,EntityDirectoryHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntityDirectoryHierarchyImplTest.java,181,,,,,,,,,,void values_PopulatedDirectory_ReturnsAllValues()
java_method_fe73803b4b61ee22,equals,EntityImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntityImpl.java,72,,,,,,,,,,"Compare to another entity. This implementation is final and only compares global IDs.

@param o the object with which to compare.
@return true if o is an Entity and has the same globalId
"
java_method_39a31f0699502885,globalId,EntityImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntityImpl.java,60,,,,,,,,,,"Returns the globally unique identifier for this entity.

@return the UUID identifying this entity globally
"
java_method_66df5688055d95ef,hashCode,EntityImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntityImpl.java,86,,,,,,,,,,"Generate this object's hash code. This implementation is final and only uses global ID.

@return hashCode of the globalId
"
java_method_1c8c20d56d6eeefd,equals,EntityLazyIdImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntityLazyIdImpl.java,61,,,,,,,,,,"Compare to another entity. This implementation is final and only compares global IDs.
This will force the generation of the global ID.

@param o the object with which to compare.
@return true if o is an Entity and has the same globalId
"
java_method_0e4b5940ebf1884c,globalId,EntityLazyIdImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntityLazyIdImpl.java,41,,,,,,,,,,"Returns the globally unique identifier for this entity, creating it if necessary.
Uses double-checked locking for thread-safe lazy initialization.

@return the UUID identifying this entity globally
"
java_method_f146e62d4cb4538d,hashCode,EntityLazyIdImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntityLazyIdImpl.java,76,,,,,,,,,,"Generate this object's hash code. This implementation is final and only uses global ID.
This will force the generation of the global ID.

@return hashCode of the globalId
"
java_method_cb3aad26dcac8e47,add,EntityListHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImpl.java,193,,,,,,,,,,boolean add(Entity entity)
java_method_fcd5ba93cfcb8d85,add,EntityListHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImpl.java,253,,,,,,,,,,"void add(int index, Entity element)"
java_method_81c74c42ee2f8942,addAll,EntityListHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImpl.java,211,,,,,,,,,,boolean addAll(Collection<? extends Entity> c)
java_method_2c5bb2264b059382,addAll,EntityListHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImpl.java,217,,,,,,,,,,"boolean addAll(int index, Collection<? extends Entity> c)"
java_method_83bad698eece1542,catalog,EntityListHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImpl.java,118,,,,,,,,,,"Returns the Catalog that owns this hierarchy.

@return the parent catalog
"
java_method_43ef082c75187e02,clear,EntityListHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImpl.java,235,,,,,,,,,,void clear()
java_method_5325fdee0ea8a409,contains,EntityListHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImpl.java,169,,,,,,,,,,boolean contains(Object o)
java_method_c3add163fc23dee8,containsAll,EntityListHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImpl.java,205,,,,,,,,,,boolean containsAll(Collection<?> c)
java_method_face612aea85a22b,forEach,EntityListHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImpl.java,337,,,,,,,,,,void forEach(Consumer<? super Entity> action)
java_method_e7cfa1b3feeddce3,get,EntityListHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImpl.java,241,,,,,,,,,,Entity get(int index)
java_method_a9604851677cee7b,indexOf,EntityListHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImpl.java,265,,,,,,,,,,int indexOf(Object o)
java_method_95d46cc36274a37d,isEmpty,EntityListHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImpl.java,163,,,,,,,,,,boolean isEmpty()
java_method_b2134c49373c204e,iterator,EntityListHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImpl.java,175,,,,,,,,,,Iterator<Entity> iterator()
java_method_7666d9504ccb062a,lastIndexOf,EntityListHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImpl.java,271,,,,,,,,,,int lastIndexOf(Object o)
java_method_908d3006683eb997,listIterator,EntityListHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImpl.java,277,,,,,,,,,,ListIterator<Entity> listIterator()
java_method_8ff9f24c74bcbfd1,listIterator,EntityListHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImpl.java,283,,,,,,,,,,ListIterator<Entity> listIterator(int index)
java_method_e7f7a21e315f2ca4,name,EntityListHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImpl.java,129,,,,,,,,,,"Returns the name of this hierarchy in the catalog.

@return the name of the hierarchy
"
java_method_2b5599ed939b32f4,parallelStream,EntityListHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImpl.java,331,,,,,,,,,,Stream<Entity> parallelStream()
java_method_e39ad21945cb3f4e,remove,EntityListHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImpl.java,199,,,,,,,,,,boolean remove(Object o)
java_method_50197deb857edd93,remove,EntityListHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImpl.java,259,,,,,,,,,,Entity remove(int index)
java_method_b9211738aacb5d02,removeAll,EntityListHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImpl.java,223,,,,,,,,,,boolean removeAll(Collection<?> c)
java_method_7993d3e7bbf2ad3d,removeIf,EntityListHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImpl.java,319,,,,,,,,,,boolean removeIf(Predicate<? super Entity> filter)
java_method_60bf031ed05c789d,replaceAll,EntityListHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImpl.java,295,,,,,,,,,,void replaceAll(UnaryOperator<Entity> operator)
java_method_751e91aacce377e9,retainAll,EntityListHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImpl.java,229,,,,,,,,,,boolean retainAll(Collection<?> c)
java_method_1975795f65a5fb46,set,EntityListHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImpl.java,247,,,,,,,,,,"Entity set(int index, Entity element)"
java_method_6a9f23e261a7f7f0,size,EntityListHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImpl.java,157,,,,,,,,,,int size()
java_method_0a9226c7bb33f585,sort,EntityListHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImpl.java,301,,,,,,,,,,void sort(Comparator<? super Entity> c)
java_method_a537b856a9ecafdc,spliterator,EntityListHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImpl.java,307,,,,,,,,,,Spliterator<Entity> spliterator()
java_method_480ec9f74b6922e4,stream,EntityListHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImpl.java,325,,,,,,,,,,Stream<Entity> stream()
java_method_760003c978e74f83,subList,EntityListHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImpl.java,289,,,,,,,,,,"List<Entity> subList(int fromIndex, int toIndex)"
java_method_78d99db2e7d31f0a,toArray,EntityListHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImpl.java,181,,,,,,,,,,Object[] toArray()
java_method_6e9525e7b36a1f13,toArray,EntityListHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImpl.java,187,,,,,,,,,,T[] toArray(T[] a)
java_method_d47317e970641dd5,toArray,EntityListHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImpl.java,313,,,,,,,,,,T[] toArray(IntFunction<T[]> generator)
java_method_c509094d8f1901be,type,EntityListHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImpl.java,138,,,,,,,,,,"{@inheritDoc}
"
java_method_1ae94a618c2b4363,version,EntityListHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImpl.java,149,,,,,,,,,,"Returns the version number of this hierarchy.

@return the version number
"
java_method_50efbb5de958bb6f,addAll_AtIndex_InsertsAtCorrectPosition,EntityListHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImplTest.java,368,,,,,,,,,,void addAll_AtIndex_InsertsAtCorrectPosition()
java_method_033dc19263ac944e,addAll_Collection_AddsAllEntities,EntityListHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImplTest.java,354,,,,,,,,,,void addAll_Collection_AddsAllEntities()
java_method_f18aea7a4f4f620d,add_AtIndex_InsertsAtCorrectPosition,EntityListHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImplTest.java,102,,,,,,,,,,void add_AtIndex_InsertsAtCorrectPosition()
java_method_532e1aa47a56e33b,add_AtInvalidIndex_ThrowsException,EntityListHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImplTest.java,116,,,,,,,,,,void add_AtInvalidIndex_ThrowsException()
java_method_a56bd247c3c2398b,add_DuplicateEntity_AddsBoth,EntityListHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImplTest.java,66,,,,,,,,,,void add_DuplicateEntity_AddsBoth()
java_method_face8647054c0477,add_MultipleEntities_MaintainsOrder,EntityListHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImplTest.java,78,,,,,,,,,,void add_MultipleEntities_MaintainsOrder()
java_method_4b11c42a62e61f6e,add_NewEntity_AddsEntity,EntityListHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImplTest.java,55,,,,,,,,,,void add_NewEntity_AddsEntity()
java_method_f421f237f0ec8981,add_NullEntity_AddsNull,EntityListHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImplTest.java,91,,,,,,,,,,void add_NullEntity_AddsNull()
java_method_41a71e6f406d063c,clear_PopulatedList_RemovesAllEntities,EntityListHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImplTest.java,256,,,,,,,,,,void clear_PopulatedList_RemovesAllEntities()
java_method_e473f02a6461697f,constructor_ValidHierarchyDef_CreatesEmptyList,EntityListHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImplTest.java,36,,,,,,,,,,void constructor_ValidHierarchyDef_CreatesEmptyList()
java_method_d7d4392d41eaa5e4,contains_ExistingEntity_ReturnsTrue,EntityListHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImplTest.java,242,,,,,,,,,,void contains_ExistingEntity_ReturnsTrue()
java_method_81700a221731bef4,contains_NonExistentEntity_ReturnsFalse,EntityListHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImplTest.java,250,,,,,,,,,,void contains_NonExistentEntity_ReturnsFalse()
java_method_87a2e90643aeb0de,duplicates_AllowedInList_MaintainsBoth,EntityListHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImplTest.java,431,,,,,,,,,,void duplicates_AllowedInList_MaintainsBoth()
java_method_5c68f40ce0eca2fc,ensureCapacity_LargeNumberOfElements_HandlesCorrectly,EntityListHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImplTest.java,444,,,,,,,,,,void ensureCapacity_LargeNumberOfElements_HandlesCorrectly()
java_method_ca59fc8eee18f260,get_InvalidIndex_ThrowsException,EntityListHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImplTest.java,133,,,,,,,,,,void get_InvalidIndex_ThrowsException()
java_method_273619279736985e,get_ValidIndex_ReturnsEntity,EntityListHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImplTest.java,123,,,,,,,,,,void get_ValidIndex_ReturnsEntity()
java_method_12219e9e632fb6e8,indexOf_ExistingEntity_ReturnsCorrectIndex,EntityListHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImplTest.java,204,,,,,,,,,,void indexOf_ExistingEntity_ReturnsCorrectIndex()
java_method_f2b511344a0b8785,indexOf_NonExistentEntity_ReturnsMinusOne,EntityListHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImplTest.java,215,,,,,,,,,,void indexOf_NonExistentEntity_ReturnsMinusOne()
java_method_af900e9ccacf0083,isEmpty_EmptyList_ReturnsTrue,EntityListHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImplTest.java,270,,,,,,,,,,void isEmpty_EmptyList_ReturnsTrue()
java_method_18e164213d0ea51b,isEmpty_PopulatedList_ReturnsFalse,EntityListHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImplTest.java,276,,,,,,,,,,void isEmpty_PopulatedList_ReturnsFalse()
java_method_895b53b61206e7ef,iterator_PopulatedList_IteratesInOrder,EntityListHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImplTest.java,300,,,,,,,,,,void iterator_PopulatedList_IteratesInOrder()
java_method_548df16a57c40bd0,lastIndexOf_ExistingEntity_ReturnsLastIndex,EntityListHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImplTest.java,223,,,,,,,,,,void lastIndexOf_ExistingEntity_ReturnsLastIndex()
java_method_4c0c58d573024e42,lastIndexOf_NonExistentEntity_ReturnsMinusOne,EntityListHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImplTest.java,234,,,,,,,,,,void lastIndexOf_NonExistentEntity_ReturnsMinusOne()
java_method_d06b02f7f5ae352d,listIterator_PopulatedList_AllowsBidirectionalIteration,EntityListHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImplTest.java,317,,,,,,,,,,void listIterator_PopulatedList_AllowsBidirectionalIteration()
java_method_4abf11f194ef6ce4,name_Always_ReturnsHierarchyName,EntityListHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImplTest.java,49,,,,,,,,,,void name_Always_ReturnsHierarchyName()
java_method_2c9d4fbc79ab1a60,removeAll_Collection_RemovesSpecifiedEntities,EntityListHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImplTest.java,384,,,,,,,,,,void removeAll_Collection_RemovesSpecifiedEntities()
java_method_73180408bb74b577,remove_ByIndex_RemovesEntity,EntityListHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImplTest.java,163,,,,,,,,,,void remove_ByIndex_RemovesEntity()
java_method_4610241eed4f56a4,remove_ByObject_RemovesFirstOccurrence,EntityListHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImplTest.java,178,,,,,,,,,,void remove_ByObject_RemovesFirstOccurrence()
java_method_a57c261a91489896,remove_NonExistentEntity_ReturnsFalse,EntityListHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImplTest.java,193,,,,,,,,,,void remove_NonExistentEntity_ReturnsFalse()
java_method_494a8307925bee3d,retainAll_Collection_KeepsOnlySpecifiedEntities,EntityListHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImplTest.java,400,,,,,,,,,,void retainAll_Collection_KeepsOnlySpecifiedEntities()
java_method_37e39b0608aee243,setUp,EntityListHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImplTest.java,25,,,,,,,,,,void setUp()
java_method_133d67843023d168,set_InvalidIndex_ThrowsException,EntityListHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImplTest.java,156,,,,,,,,,,void set_InvalidIndex_ThrowsException()
java_method_e094241b8dc87028,set_ValidIndex_ReplacesEntity,EntityListHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImplTest.java,142,,,,,,,,,,void set_ValidIndex_ReplacesEntity()
java_method_50316a2cd43526d6,size_EmptyList_ReturnsZero,EntityListHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImplTest.java,284,,,,,,,,,,void size_EmptyList_ReturnsZero()
java_method_277ae10a24120ac0,size_PopulatedList_ReturnsCorrectCount,EntityListHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImplTest.java,290,,,,,,,,,,void size_PopulatedList_ReturnsCorrectCount()
java_method_9517dc38fd4234f3,subList_ValidRange_ReturnsSublist,EntityListHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImplTest.java,340,,,,,,,,,,void subList_ValidRange_ReturnsSublist()
java_method_604055a56a8ea62f,toArray_PopulatedList_ReturnsArrayInOrder,EntityListHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntityListHierarchyImplTest.java,416,,,,,,,,,,void toArray_PopulatedList_ReturnsArrayInOrder()
java_method_41ca0be03e7d9262,add,EntitySetHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntitySetHierarchyImpl.java,202,,,,,,,,,,boolean add(Entity entity)
java_method_69cda334a98dfc46,addAll,EntitySetHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntitySetHierarchyImpl.java,220,,,,,,,,,,boolean addAll(Collection<? extends Entity> c)
java_method_79705c5b69ac5d40,catalog,EntitySetHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntitySetHierarchyImpl.java,127,,,,,,,,,,"Returns the Catalog that owns this hierarchy.

@return the parent catalog
"
java_method_06e0c684029d531c,clear,EntitySetHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntitySetHierarchyImpl.java,238,,,,,,,,,,void clear()
java_method_1751b61c4204e2aa,contains,EntitySetHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntitySetHierarchyImpl.java,178,,,,,,,,,,boolean contains(Object o)
java_method_7b8a4c0c24ff197c,containsAll,EntitySetHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntitySetHierarchyImpl.java,214,,,,,,,,,,boolean containsAll(Collection<?> c)
